,Average Outflow,Average Inflow,Energy Consumption,Ammonia,Biological Oxygen Demand,Chemical Oxygen Demand,Total Nitrogen,Average Temperature,Maximum temperature,Minimum temperature,Atmospheric pressure,Average humidity,Total rainfall,Average visibility,Average wind speed,Maximum wind speed,Year,Month,Day
1203,3.0,3.822,315225.0,48.0,340.0,920.0,63.091,9.7,11.0,9.0,0.0,77.0,0.0,10.0,18.9,22.2,2018.0,9.0,24.0
1204,3.568,3.859,296995.0,35.0,360.0,980.0,62.257,7.8,14.0,3.0,0.0,71.0,0.0,10.0,15.2,27.8,2018.0,9.0,25.0
1205,3.684,3.673,306442.0,41.0,360.0,910.0,63.312,12.9,19.0,7.0,0.0,45.0,0.0,0.0,18.3,55.4,2018.0,9.0,26.0
1206,4.49,3.972,270158.0,39.0,422.98,845.96,62.942,8.3,15.0,3.0,0.0,71.0,0.51,10.0,20.4,35.2,2018.0,9.0,28.0
1207,3.728,4.112,270662.0,44.0,300.0,790.0,60.671,9.6,16.4,3.0,0.0,66.0,0.0,10.0,12.4,25.9,2018.0,9.0,30.0
1208,1.516,4.315,262951.0,35.0,300.0,830.0,62.849,15.5,23.0,3.1,0.0,41.0,0.0,0.0,12.6,25.9,2018.0,10.0,1.0
1209,4.69,4.451,267439.0,44.0,410.0,1000.0,63.0,20.3,25.9,10.3,0.0,35.0,0.0,10.0,22.2,38.9,2018.0,10.0,2.0
1210,6.069,8.48,202227.0,41.0,310.0,1100.0,66.958,12.7,17.0,10.0,0.0,63.0,0.0,10.0,20.9,29.4,2018.0,10.0,3.0
1211,5.596,8.186,285451.0,40.0,260.0,900.0,62.257,10.9,15.2,5.8,0.0,70.0,0.0,10.0,17.2,29.4,2018.0,10.0,4.0
1212,4.194,5.859,294926.0,36.0,360.0,900.0,63.155,17.6,25.0,11.0,0.0,49.0,0.0,0.0,10.6,25.9,2018.0,10.0,7.0
1213,4.422,4.741,301067.0,35.0,340.0,845.96,63.155,19.7,27.0,14.0,0.0,47.0,0.0,10.0,8.0,24.1,2018.0,10.0,8.0
1214,4.321,4.909,283531.0,44.0,370.0,960.0,63.248,12.2,16.0,9.0,0.0,81.0,0.0,10.0,23.3,38.9,2018.0,10.0,9.0
1215,3.161,5.003,158404.0,46.0,340.0,920.0,63.052,9.9,16.1,3.6,0.0,63.0,0.0,10.0,25.0,42.4,2018.0,10.0,10.0
1216,6.998,4.442,245403.0,38.0,330.0,870.0,62.895,12.5,19.5,6.0,0.0,63.0,0.0,0.0,13.9,27.8,2018.0,10.0,11.0
1217,7.119,3.81,283352.0,43.0,320.0,780.0,70.0,21.4,27.0,10.2,0.0,43.0,0.0,10.0,29.6,46.5,2018.0,10.0,14.0
1218,6.041,7.749,261013.0,49.0,340.0,1200.0,67.07,23.4,27.0,18.0,0.0,40.0,0.0,10.0,34.6,48.2,2018.0,10.0,15.0
1219,5.093,9.105,323494.0,47.0,350.0,960.0,63.248,17.3,22.2,14.7,0.0,79.0,0.0,10.0,25.0,42.4,2018.0,10.0,16.0
1220,5.044,5.83,222837.0,45.0,340.0,850.0,63.885,17.0,21.0,13.8,0.0,67.0,2.29,10.0,19.8,33.5,2018.0,10.0,17.0
1221,3.88,5.686,303182.0,41.0,340.0,880.0,63.248,15.9,21.3,10.0,0.0,68.0,0.25,10.0,19.4,42.4,2018.0,10.0,18.0
1222,4.044,5.362,333262.0,45.0,340.0,820.0,60.856,13.7,21.0,6.4,0.0,60.0,0.0,10.0,16.3,46.5,2018.0,10.0,21.0
1223,3.031,4.915,322831.0,31.0,370.0,940.0,63.312,18.2,27.0,7.7,0.0,47.0,0.0,10.0,25.0,46.5,2018.0,10.0,22.0
1224,3.881,4.774,293890.0,43.0,350.0,1100.0,67.019,11.4,21.1,5.0,0.0,67.0,0.0,10.8,18.7,33.5,2018.0,10.0,23.0
1225,4.19,4.624,219686.0,42.0,310.0,1200.0,66.958,10.7,16.6,4.7,0.0,63.0,0.0,10.0,18.1,29.4,2018.0,10.0,24.0
1226,4.443,4.311,341987.0,42.0,350.0,1000.0,62.479,12.7,22.3,4.8,0.0,59.0,0.0,10.0,14.3,33.5,2018.0,10.0,25.0
1227,5.387,4.783,309304.0,50.0,330.0,810.0,61.6,12.1,17.2,8.3,0.0,54.0,0.0,10.0,18.9,27.8,2018.0,10.0,28.0
1228,4.055,4.848,304860.0,37.0,330.0,930.0,62.322,12.6,21.0,6.0,0.0,62.0,0.0,0.0,13.5,22.2,2018.0,10.0,29.0
1229,3.614,5.922,300185.0,40.0,350.0,1100.0,66.0,17.7,26.9,5.9,0.0,53.0,0.0,10.0,11.5,25.9,2018.0,10.0,30.0
1230,5.008,5.065,278652.0,25.0,422.98,845.96,63.619,15.3,21.0,11.0,0.0,77.0,0.0,10.0,12.2,20.6,2018.0,10.0,31.0
1231,4.125,4.136,234241.0,27.0,422.98,845.96,64.849,27.4,34.0,20.0,0.0,28.0,0.0,0.0,25.4,50.0,2018.0,11.0,1.0
1232,3.053,4.955,270214.0,39.0,422.98,845.96,63.683,17.7,24.0,14.0,0.0,55.0,0.0,0.0,12.4,27.8,2018.0,11.0,4.0
1233,4.118,4.384,240673.0,21.0,422.98,845.96,62.785,14.7,21.0,5.0,0.0,75.0,0.0,51.5,13.0,27.8,2018.0,11.0,6.0
1234,3.973,4.272,330795.0,35.0,422.98,845.96,62.479,10.3,16.0,6.0,0.0,62.0,0.0,0.0,21.5,45.2,2018.0,11.0,7.0
1235,3.798,4.744,300619.0,33.0,320.0,760.0,61.24,12.0,17.1,6.9,0.0,59.0,0.0,0.0,16.7,27.8,2018.0,11.0,8.0
1236,3.85,4.489,275148.0,35.0,340.0,830.0,63.155,24.4,29.0,20.0,0.0,25.0,0.0,0.0,22.0,31.7,2018.0,11.0,12.0
1237,4.109,4.388,316940.0,41.0,310.0,920.0,62.322,12.3,17.1,6.0,0.0,64.0,0.0,0.0,19.5,31.7,2018.0,11.0,15.0
1238,3.077,4.219,279823.0,39.0,350.0,910.0,60.388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018.0,11.0,18.0
1239,6.624,4.734,282413.0,31.0,320.0,1100.0,64.928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018.0,11.0,19.0
1240,7.579,4.738,305587.0,34.0,310.0,1000.0,60.388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018.0,11.0,20.0
1241,6.239,10.888,315000.0,28.0,280.0,680.0,59.603,12.5,14.0,11.0,0.0,67.0,0.0,0.0,28.9,42.4,2018.0,11.0,22.0
1242,4.389,6.805,303537.0,30.0,330.0,720.0,61.24,14.4,19.0,11.0,0.0,78.0,0.0,0.0,16.3,31.7,2018.0,11.0,25.0
1243,3.385,5.644,291143.0,35.0,340.0,930.0,63.0,15.5,19.0,13.0,0.0,71.0,0.0,0.0,15.0,25.9,2018.0,11.0,26.0
1244,3.431,5.341,296543.0,31.0,300.0,900.0,63.248,16.6,20.1,14.0,0.0,75.0,0.0,0.0,22.0,35.2,2018.0,11.0,27.0
1245,4.827,4.518,335973.0,43.0,340.0,960.0,63.312,15.6,20.3,13.0,0.0,50.0,0.0,51.3,25.0,35.9,2018.0,11.0,28.0
1246,3.963,5.076,349363.0,44.0,340.0,940.0,63.091,15.9,20.0,14.0,0.0,74.0,0.0,0.0,17.6,25.9,2018.0,11.0,29.0
1247,5.489,4.907,291902.0,25.0,290.0,1200.0,67.019,14.7,19.0,11.0,0.0,52.0,0.0,10.0,24.4,38.9,2018.0,12.0,2.0
1248,4.559,4.637,313630.0,46.0,320.0,820.0,61.69,16.4,23.0,12.0,0.0,64.0,0.0,10.0,25.6,40.7,2018.0,12.0,3.0
1249,4.57,5.068,324791.0,45.0,330.0,920.0,63.091,16.1,20.0,12.0,0.0,68.0,0.0,10.0,15.6,24.1,2018.0,12.0,4.0
1250,5.056,5.941,292929.0,38.0,330.0,870.0,63.312,19.1,28.0,12.6,0.0,63.0,0.0,0.0,15.7,42.4,2018.0,12.0,5.0
1251,5.095,9.77,277937.0,27.0,360.0,870.0,64.321,29.4,35.0,25.0,0.0,29.0,0.0,0.0,30.4,51.9,2018.0,12.0,6.0
1252,3.846,6.157,292278.0,56.0,330.0,920.0,63.136,16.8,21.0,14.0,0.0,79.0,0.0,10.0,11.9,27.8,2018.0,12.0,9.0
1253,5.372,5.004,292526.0,47.0,390.0,930.0,69.0,16.3,21.0,11.5,0.0,68.0,0.0,10.0,15.9,29.4,2018.0,12.0,10.0
1254,6.027,4.592,371224.0,40.0,350.0,1100.0,67.019,19.2,28.0,13.0,0.0,66.0,0.0,10.0,16.9,42.4,2018.0,12.0,11.0
1255,6.028,6.037,326261.0,34.0,320.0,990.0,64.321,24.6,33.0,15.6,0.0,51.0,0.0,9.2,20.9,40.7,2018.0,12.0,12.0
1256,6.037,6.426,306734.0,23.0,300.0,740.0,59.603,16.6,20.0,14.0,0.0,87.0,0.0,8.9,17.4,38.9,2018.0,12.0,13.0
1257,3.539,6.058,327745.0,32.0,230.0,640.0,60.839,17.8,23.0,14.0,0.0,77.0,0.0,10.0,15.0,38.9,2018.0,12.0,16.0
1258,3.003,5.995,305813.0,30.0,290.0,750.0,61.24,17.6,22.0,15.0,0.0,76.0,0.0,10.0,16.7,25.9,2018.0,12.0,17.0
1259,3.021,5.159,259978.0,35.0,330.0,970.0,63.136,17.9,22.0,16.0,0.0,77.0,0.0,10.0,15.0,24.1,2018.0,12.0,18.0
1260,3.024,4.703,332033.0,32.0,330.0,890.0,63.091,20.1,26.0,14.8,0.0,73.0,0.0,9.5,8.5,18.3,2018.0,12.0,19.0
1261,3.028,4.441,325807.0,32.0,360.0,850.0,63.248,15.9,20.3,12.7,0.0,81.0,0.0,9.2,21.7,33.5,2018.0,12.0,20.0
1262,3.027,4.433,243707.0,68.0,330.0,930.0,64.366,18.5,22.0,16.0,0.0,55.0,0.0,10.0,18.7,27.8,2019.0,1.0,6.0
1263,3.023,4.599,274646.0,34.0,320.0,970.0,63.792,19.2,24.0,15.9,0.0,66.0,0.0,10.0,15.0,27.8,2019.0,1.0,7.0
1264,3.03,4.496,263962.0,32.0,310.0,810.0,62.023,19.0,26.0,14.0,0.0,65.0,0.0,10.0,19.4,33.5,2019.0,1.0,8.0
1265,5.063,4.447,253436.0,33.0,340.0,810.0,60.0,15.4,20.0,9.0,0.0,56.0,0.0,10.0,16.7,31.7,2019.0,1.0,9.0
1266,5.485,4.487,254959.0,35.0,350.0,850.0,64.32,16.8,22.0,11.0,0.0,59.0,0.0,10.0,14.8,25.9,2019.0,1.0,10.0
1267,5.345,4.463,252191.0,39.0,280.0,720.0,61.632,22.1,29.0,16.9,0.0,59.0,0.0,0.0,18.5,31.7,2019.0,1.0,13.0
1268,7.635,17.36,248053.0,35.0,300.0,810.0,63.07,25.6,38.0,16.0,0.0,55.0,0.0,0.0,14.1,31.7,2019.0,1.0,14.0
1269,6.765,11.692,275338.0,29.0,330.0,860.0,64.801,25.8,37.0,16.9,0.0,47.0,0.0,10.0,11.7,27.8,2019.0,1.0,15.0
1270,7.308,6.829,313894.0,34.0,360.0,880.0,63.792,23.6,30.0,19.9,0.0,59.0,0.0,10.0,10.6,29.4,2019.0,1.0,16.0
1271,7.036,5.639,282407.0,36.0,350.0,880.0,65.004,27.8,37.0,21.0,0.0,44.0,0.0,10.0,16.3,46.5,2019.0,1.0,17.0
1272,5.47,5.351,240626.0,34.0,300.0,710.0,61.866,20.1,24.0,17.8,0.0,73.0,0.0,10.0,17.2,25.9,2019.0,1.0,20.0
1273,7.561,5.075,276750.0,35.0,320.0,760.0,58.0,21.9,29.0,18.0,0.0,70.0,0.0,10.0,12.4,27.8,2019.0,1.0,21.0
1274,6.881,5.357,302437.0,39.0,370.0,1000.0,63.792,22.7,30.2,16.0,0.0,66.0,0.0,10.0,15.7,24.1,2019.0,1.0,22.0
1275,6.111,6.44,276811.0,37.0,370.0,870.0,63.728,20.6,26.0,16.0,0.0,68.0,0.0,10.0,16.7,29.4,2019.0,1.0,23.0
1276,7.105,5.954,300545.0,41.0,422.98,845.96,63.949,26.2,0.0,17.0,0.0,48.0,0.0,10.0,23.0,48.2,2019.0,1.0,25.0
1277,7.592,5.973,244382.0,49.0,260.0,680.0,63.393,23.2,35.0,15.0,0.0,47.0,0.0,10.0,16.9,38.9,2019.0,1.0,28.0
1278,6.854,8.016,252484.0,45.0,310.0,870.0,65.004,23.8,38.0,15.0,0.0,47.0,0.0,10.0,17.8,40.7,2019.0,1.0,29.0
1279,4.037,10.761,270466.0,36.0,320.0,880.0,64.958,25.4,39.0,16.0,0.0,47.0,0.0,10.0,25.9,53.5,2019.0,1.0,30.0
1280,6.517,7.265,266159.0,41.0,320.0,870.0,64.477,16.3,21.0,11.0,0.0,48.0,0.0,10.0,26.9,40.7,2019.0,1.0,31.0
1281,5.701,5.969,278044.0,44.0,330.0,800.0,62.993,24.9,41.0,17.0,0.0,50.0,0.0,10.0,21.1,33.5,2019.0,2.0,3.0
1282,5.941,5.4,267477.0,39.0,280.0,800.0,65.0,18.7,22.0,17.0,0.0,70.0,0.0,10.0,24.6,31.7,2019.0,2.0,4.0
1283,5.328,5.127,289915.0,36.0,360.0,940.0,63.728,20.1,26.0,16.0,0.0,76.0,0.0,89.0,12.6,20.6,2019.0,2.0,5.0
1284,5.274,5.291,280760.0,31.0,360.0,920.0,64.958,25.4,35.0,20.0,0.0,60.0,0.0,9.7,16.9,57.6,2019.0,2.0,6.0
1285,5.241,4.958,298288.0,36.0,350.0,840.0,63.728,22.4,30.0,16.8,0.0,72.0,0.0,9.7,15.6,24.1,2019.0,2.0,7.0
1286,4.972,5.928,260472.0,44.0,300.0,780.0,61.533,17.7,24.0,12.0,0.0,61.0,0.0,10.0,12.6,25.9,2019.0,2.0,10.0
1287,4.993,4.728,270153.0,41.0,350.0,930.0,63.995,22.3,28.0,15.0,0.0,47.0,0.0,10.0,21.7,37.0,2019.0,2.0,11.0
1288,5.437,5.603,298785.0,32.0,370.0,880.0,63.949,12.9,19.0,9.9,0.0,54.0,0.0,97.0,25.6,42.4,2019.0,2.0,12.0
1289,6.331,5.689,217367.0,36.0,310.0,1300.0,67.595,14.1,21.0,9.0,0.0,53.0,0.0,10.0,17.8,29.4,2019.0,2.0,13.0
1290,4.996,5.652,312401.0,32.0,360.0,900.0,63.792,18.6,24.0,15.7,0.0,58.0,0.0,10.0,13.9,25.9,2019.0,2.0,14.0
1291,4.892,5.615,290821.0,37.0,350.0,980.0,63.792,24.7,30.0,19.6,0.0,37.0,0.0,0.0,16.4,27.8,2019.0,2.0,17.0
1292,4.077,5.59,274770.0,40.0,360.0,940.0,63.949,17.1,26.0,11.0,0.0,62.0,0.0,10.0,18.1,37.0,2019.0,2.0,18.0
1293,4.525,5.25,270973.0,37.0,370.0,930.0,63.838,15.0,20.3,9.0,0.0,61.0,0.0,10.0,16.9,27.8,2019.0,2.0,19.0
1294,4.528,4.638,280038.0,38.0,380.0,940.0,70.0,16.4,23.0,11.0,0.0,63.0,0.0,10.0,16.1,27.8,2019.0,2.0,20.0
1295,4.347826086956525e-06,5.153,290940.0,42.0,530.0,1100.0,68.82,17.3,20.1,15.0,0.0,59.0,0.0,10.0,19.6,29.4,2019.0,2.0,21.0
1296,4.347826086956525e-06,5.19,228087.0,41.0,370.0,830.0,65.531,25.7,33.0,19.0,0.0,26.0,0.0,0.0,22.0,51.9,2019.0,2.0,24.0
1297,4.347826086956525e-06,4.435,216494.0,34.0,330.0,970.0,65.531,26.2,35.0,17.0,0.0,24.0,0.0,10.0,19.4,50.0,2019.0,2.0,25.0
1298,4.347826086956525e-06,4.582,279558.0,37.0,290.0,900.0,64.256,17.7,24.0,12.0,0.0,70.0,0.0,10.0,14.3,27.8,2019.0,2.0,26.0
1299,4.347826086956525e-06,4.419,291837.0,35.0,520.0,1100.0,68.82,23.8,31.0,18.0,0.0,43.0,0.0,0.0,16.7,53.5,2019.0,2.0,27.0
1300,4.347826086956525e-06,5.291,286661.0,49.0,440.0,930.0,64.958,30.9,38.0,26.0,0.0,24.0,0.0,0.0,30.0,51.9,2019.0,2.0,28.0
1301,5.133,4.781,283081.0,46.0,350.0,870.0,65.486,25.4,38.0,16.0,0.0,42.0,0.0,10.0,17.8,40.7,2019.0,3.0,3.0
1302,5.951,4.42,300576.0,50.0,360.0,840.0,70.0,20.9,29.0,16.0,0.0,59.0,0.0,0.0,11.9,24.1,2019.0,3.0,4.0
1303,5.956,5.531,275199.0,38.0,330.0,820.0,61.396,18.4,26.0,11.0,0.0,69.0,0.0,10.0,18.0,38.9,2019.0,3.0,5.0
1304,5.976,7.13,203334.0,22.0,370.0,790.0,60.424,12.2,17.0,7.0,0.0,52.0,0.0,10.0,19.8,61.1,2019.0,3.0,6.0
1305,5.974,6.117,231426.0,31.0,390.0,920.0,64.366,17.3,24.0,11.0,0.0,32.0,0.0,0.0,15.0,29.4,2019.0,3.0,7.0
1306,1.146,6.176,218284.0,35.0,422.98,845.96,64.366,19.4,26.1,12.0,0.0,34.0,0.0,0.0,16.3,31.7,2019.0,3.0,8.0
1307,4.347826086956525e-06,5.434,242929.0,49.0,350.0,1000.0,64.522,17.8,24.0,13.0,0.0,67.0,0.0,10.0,14.8,42.4,2019.0,3.0,11.0
1308,4.347826086956525e-06,5.571,266625.0,25.0,390.0,980.0,63.995,13.2,19.0,8.0,0.0,55.0,0.0,10.0,19.1,38.9,2019.0,3.0,12.0
1309,4.347826086956525e-06,5.264,351227.0,27.0,350.0,850.0,63.792,14.3,18.0,9.7,1017.5,59.0,0.0,11.3,14.4,25.9,2019.0,3.0,13.0
1310,4.347826086956525e-06,4.968,326009.0,31.0,290.0,780.0,61.24,15.9,22.0,11.0,0.0,62.0,0.0,10.0,14.1,25.9,2019.0,3.0,14.0
1311,4.347826086956525e-06,4.733,246169.0,32.0,280.0,640.0,61.309,20.6,28.0,16.0,0.0,68.0,0.0,9.8,13.3,24.1,2019.0,3.0,17.0
1312,4.347826086956525e-06,4.802,239426.0,45.0,330.0,830.0,64.301,21.3,27.0,17.0,0.0,68.0,0.0,10.0,13.9,29.4,2019.0,3.0,18.0
1313,4.347826086956525e-06,5.235,279716.0,38.0,340.0,960.0,63.728,19.6,23.0,18.0,0.0,85.0,0.0,7.6,14.4,27.8,2019.0,3.0,19.0
1314,4.347826086956525e-06,4.59,230698.0,37.0,450.0,1100.0,72.0,20.5,25.0,18.5,0.0,82.0,0.0,9.7,14.4,22.2,2019.0,3.0,20.0
1315,4.347826086956525e-06,5.181,274400.0,40.0,440.0,1100.0,67.434,20.6,25.0,18.0,0.0,78.0,0.0,10.0,13.1,20.6,2019.0,3.0,21.0
1316,4.347826086956525e-06,6.693,241643.0,38.0,300.0,820.0,63.227,22.8,31.0,14.0,0.0,48.0,0.0,10.0,31.7,55.4,2019.0,3.0,24.0
1317,4.347826086956525e-06,6.201,241172.0,37.0,310.0,950.0,64.477,13.7,19.0,10.0,0.0,41.0,0.0,10.0,28.9,55.4,2019.0,3.0,25.0
1318,4.347826086956525e-06,7.31,274798.0,37.0,420.0,890.0,64.32,14.4,21.0,8.0,0.0,52.0,0.0,10.0,17.4,31.7,2019.0,3.0,26.0
1319,4.347826086956525e-06,6.256,223711.0,35.0,420.0,910.0,64.366,16.3,23.0,11.0,0.0,50.0,0.0,0.0,15.0,29.4,2019.0,3.0,27.0
1320,4.347826086956525e-06,5.556,232271.0,35.0,410.0,1000.0,64.477,22.1,28.0,17.0,0.0,23.0,0.0,0.0,24.3,48.2,2019.0,3.0,28.0
1321,4.347826086956525e-06,5.299,263513.0,35.0,280.0,720.0,61.866,14.1,19.0,12.0,0.0,74.0,0.0,9.7,13.7,31.7,2019.0,3.0,31.0
1322,4.656,5.951,289189.0,35.0,350.0,770.0,58.0,11.7,17.0,6.0,0.0,68.0,0.0,10.0,11.7,20.6,2019.0,4.0,1.0
1323,5.902,5.313,303918.0,50.0,400.0,940.0,63.792,19.4,26.0,13.0,0.0,38.0,0.0,0.0,21.1,29.4,2019.0,4.0,2.0
1324,6.182,5.297,267033.0,27.0,360.0,1000.0,64.477,17.1,26.0,12.9,0.0,61.0,0.0,10.0,19.4,35.2,2019.0,4.0,3.0
1325,6.432,6.005,339369.0,37.0,350.0,770.0,61.396,17.7,23.0,13.0,0.0,61.0,0.0,0.0,14.1,50.0,2019.0,4.0,4.0
1326,6.248,7.915,276679.0,45.0,260.0,680.0,62.512,18.7,26.0,10.0,0.0,41.0,0.0,10.0,20.0,38.9,2019.0,4.0,7.0
1327,6.112,5.953,266240.0,37.0,350.0,1000.0,64.477,16.3,23.0,9.0,0.0,57.0,0.0,10.0,22.6,42.4,2019.0,4.0,8.0
1328,4.054,5.066,232435.0,48.0,340.0,845.96,64.477,11.1,16.0,8.0,0.0,67.0,0.0,10.0,17.2,35.2,2019.0,4.0,9.0
1329,3.686,5.477,207915.0,42.0,380.0,840.0,64.366,13.1,15.0,9.0,0.0,59.0,0.0,10.0,11.9,20.6,2019.0,4.0,10.0
1330,5.51,4.483,319623.0,38.0,320.0,650.0,60.406,11.4,18.0,5.6,0.0,64.0,0.0,10.0,13.3,20.6,2019.0,4.0,11.0
1331,5.115,5.066,271916.0,45.0,260.0,660.0,60.0,17.1,23.0,12.0,0.0,58.0,0.0,0.0,9.6,25.9,2019.0,4.0,14.0
1332,5.24,4.69,282147.0,40.0,300.0,670.0,62.512,22.4,27.0,20.0,0.0,36.0,0.0,0.0,25.0,42.4,2019.0,4.0,15.0
1333,4.463,5.367,295988.0,36.0,340.0,680.0,62.218,24.8,30.0,21.0,0.0,28.0,0.0,0.0,41.3,61.1,2019.0,4.0,16.0
1334,5.542,5.069,290667.0,38.0,300.0,930.0,65.486,20.9,31.0,8.9,0.0,39.0,0.0,10.0,26.9,59.4,2019.0,4.0,17.0
1335,4.613,4.701,233217.0,33.0,422.98,845.96,64.32,15.1,23.0,9.0,0.0,56.0,0.0,0.0,11.3,27.8,2019.0,4.0,19.0
1336,4.332,5.14,172867.0,42.0,270.0,780.0,61.601,13.0,16.1,9.0,0.0,73.0,0.0,10.0,12.4,18.3,2019.0,4.0,22.0
1337,6.161,4.348,248114.0,46.0,300.0,890.0,64.32,16.1,22.0,11.0,0.0,54.0,0.0,10.0,18.0,31.7,2019.0,4.0,25.0
1338,7.528,5.253,223064.0,50.0,260.0,730.0,62.032,12.2,16.2,8.0,0.0,77.0,0.0,10.0,14.6,27.8,2019.0,4.0,28.0
1339,6.984,5.988,224891.0,40.0,250.0,770.0,61.991,12.3,18.0,7.0,0.0,63.0,0.0,10.0,12.8,38.9,2019.0,4.0,29.0
1340,3.572,6.175,264894.0,41.0,270.0,750.0,62.384,18.7,22.0,15.0,0.0,37.0,0.0,10.0,28.3,50.0,2019.0,4.0,30.0
1341,4.347826086956525e-06,6.372,269271.0,43.0,320.0,880.0,61.0,18.9,22.0,15.0,0.0,72.0,0.0,51.8,30.0,38.9,2019.0,5.0,1.0
1342,0.002,5.208,257362.0,49.0,330.0,780.0,62.16,15.4,20.0,10.0,0.0,76.0,0.0,0.0,20.6,31.7,2019.0,5.0,2.0
1343,5.689,4.165,261684.0,48.0,220.0,780.0,62.16,11.8,16.0,8.0,0.0,81.0,0.0,0.0,14.1,24.1,2019.0,5.0,5.0
1344,6.567,4.093,223546.0,48.0,280.0,840.0,63.422,11.0,16.0,6.0,0.0,76.0,0.0,0.0,14.3,25.9,2019.0,5.0,6.0
1345,6.589,6.135,236331.0,34.0,310.0,950.0,64.477,13.4,19.0,9.0,0.0,62.0,0.0,0.0,25.9,48.2,2019.0,5.0,7.0
1346,5.481,5.445,260337.0,46.0,360.0,920.0,64.477,12.0,16.0,8.0,0.0,67.0,0.0,0.0,22.6,42.4,2019.0,5.0,8.0
1347,3.994,5.608,262600.0,40.0,290.0,990.0,64.477,12.2,16.0,8.8,0.0,65.0,0.0,51.8,25.2,55.4,2019.0,5.0,9.0
1348,4.525,4.664,243279.0,43.0,330.0,830.0,64.256,13.9,17.0,11.0,0.0,69.0,0.0,0.0,15.7,22.2,2019.0,5.0,12.0
1349,5.326,4.59,248342.0,39.0,250.0,750.0,62.317,12.9,17.0,9.0,0.0,65.0,0.0,0.0,22.8,33.5,2019.0,5.0,13.0
1350,5.64,4.37,230971.0,44.0,340.0,930.0,66.0,14.3,19.1,10.0,0.0,69.0,0.0,0.0,10.4,25.9,2019.0,5.0,14.0
1351,3.788,5.544,232223.0,50.0,310.0,880.0,63.422,11.4,16.0,6.0,0.0,71.0,0.0,0.0,8.9,20.6,2019.0,5.0,15.0
1352,4.844,5.078,297914.0,38.0,330.0,910.0,61.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.0,5.0,16.0
1353,5.045,4.628,269476.0,40.0,270.0,700.0,61.521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019.0,5.0,19.0
1354,4.187,4.895,275305.0,41.0,330.0,800.0,62.317,13.6,17.0,10.0,0.0,79.0,0.0,0.0,28.7,53.5,2019.0,5.0,20.0
1355,4.467,4.705,270048.0,34.0,280.0,880.0,64.256,14.4,20.0,10.8,0.0,70.0,0.0,0.0,20.7,27.8,2019.0,5.0,21.0
1356,2.815,4.644,188232.0,35.0,300.0,720.0,61.668,15.3,22.0,11.0,0.0,61.0,0.0,0.0,19.1,29.4,2019.0,5.0,22.0
1357,5.332,4.488,306155.0,32.0,310.0,740.0,61.69,16.6,21.0,14.0,0.0,49.0,0.0,0.0,41.9,53.5,2019.0,5.0,23.0
1358,5.502,4.453,285131.0,26.0,190.0,610.0,48.0,10.3,14.0,6.0,0.0,66.0,0.0,51.8,27.2,46.5,2019.0,5.0,26.0
1359,5.392,4.93,328307.0,24.0,200.0,560.0,53.295,9.1,13.0,7.0,0.0,70.0,0.0,0.0,30.7,51.9,2019.0,5.0,27.0
1360,4.582,4.802,339074.0,24.0,260.0,620.0,57.086,10.9,15.0,7.0,0.0,67.0,0.0,0.0,28.0,42.4,2019.0,5.0,28.0
1361,4.875,5.346,353157.0,28.0,280.0,680.0,58.769,6.6,10.0,5.0,0.0,76.0,0.0,0.0,28.5,46.5,2019.0,5.0,29.0
1362,4.846,4.219,343734.0,19.0,170.0,640.0,59.797,10.6,12.0,8.8,0.0,50.0,0.0,51.7,22.8,35.2,2019.0,5.0,30.0
1363,3.593,4.357,321106.0,29.0,230.0,800.0,61.591,9.5,14.0,7.0,0.0,51.0,0.0,9.5,17.5,42.4,2019.0,6.0,2.0
1364,3.954,4.907,259208.0,33.0,180.0,720.0,61.19,8.1,10.0,6.0,0.0,59.0,0.0,9.0,18.1,35.2,2019.0,6.0,3.0
1365,5.686,5.083,286142.0,38.0,260.0,750.0,61.033,9.1,12.0,6.0,0.0,77.0,0.0,10.0,15.0,25.9,2019.0,6.0,4.0
1366,6.171,4.615,295447.0,35.0,300.0,980.0,63.619,10.5,12.0,9.6,0.0,72.0,0.0,10.0,18.9,25.9,2019.0,6.0,5.0
1367,3.797,5.971,303571.0,39.0,320.0,920.0,63.155,11.8,14.0,10.0,0.0,52.0,0.0,10.0,10.7,25.9,2019.0,6.0,6.0
1368,4.545,4.932,294265.0,39.0,422.98,845.96,62.942,10.1,17.0,5.0,0.0,74.0,0.0,10.0,13.9,35.2,2019.0,6.0,7.0
1369,4.738,4.777,304417.0,39.0,320.0,790.0,61.69,12.6,15.0,8.9,0.0,67.0,0.0,10.0,23.0,37.0,2019.0,6.0,10.0
1370,2.813,5.216,255359.0,44.0,260.0,870.0,63.84,14.3,17.0,12.0,0.0,67.0,0.0,9.7,35.6,59.4,2019.0,6.0,11.0
